location,year_month,daily_vaccinations,daily_vaccinations_raw,daily_people_vaccinated,daily_people_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred
Spain,2021-04,8078675.0,6402200.0,6421737.0,0.45006666666666667,5662.3,16364595.0,11763360.0,4689766.0,,34.41,24.73,9.86,
Spain,2021-05,10804081.0,7263655.0,6495655.0,0.4405483870967742,7328.193548387097,27119733.0,18178604.0,9405245.0,,57.02,38.22,19.78,
Spain,2021-06,13892796.0,10641081.0,7122754.0,0.49926666666666664,9737.333333333334,42027584.0,25627278.0,17990526.0,,88.37,53.89,37.83,
Spain,2021-07,15375205.0,10026541.0,6630253.0,0.44970967741935486,10428.741935483871,56186601.0,31851618.0,26933847.0,,118.14,66.97,56.63,
Spain,2021-08,9790718.0,7360786.0,4805667.0,0.3259354838709677,6640.8387096774195,66130220.0,36533328.0,33376693.0,,139.05,76.82,70.18,
Spain,2021-09,4598938.0,2758799.0,1317726.0,0.09236666666666667,3223.366666666667,70153507.0,37702384.0,36667138.0,,147.51,79.28,77.1,
Spain,2021-10,1855230.0,1405298.0,384151.0,0.026096774193548385,1258.4193548387098,72058020.0,38037531.0,37317388.0,1074853.0,151.51,79.98,78.47,2.26
Spain,2021-11,4340044.0,3226989.0,285231.0,0.02,3041.866666666667,76680144.0,38356928.0,37624032.0,5109834.0,161.23,80.65,79.11,10.74
Spain,2021-12,7454655.0,2522875.0,1304458.0,0.08848387096774193,5056.258064516129,83529796.0,39664717.0,37869504.0,13743032.0,175.64,83.4,79.63,28.9
Spain,2022-01,6219429.0,4011163.0,1277474.0,0.08670967741935484,4218.5161290322585,90272896.0,40918884.0,38295449.0,21664977.0,189.81,86.04,80.52,45.55
Spain,2022-02,2678588.0,1783850.0,167041.0,0.012499999999999999,2011.5357142857142,92633158.0,41073324.0,39039472.0,24091562.0,194.78,86.36,82.09,50.66
Spain,2022-03,1445542.0,141239.0,91263.0,0.006161290322580645,980.4516129032259,94004482.0,41153657.0,40240841.0,24507469.0,197.66,86.53,84.61,51.53
Spain,2022-04,452437.0,0.0,51681.0,0.0036,317.1,94404832.0,41200263.0,40414329.0,24764684.0,198.5,86.63,84.98,52.07
Spain,2022-05,370495.0,0.0,35074.0,0.002225806451612903,251.25806451612902,94734966.0,41231916.0,40496678.0,25039928.0,199.2,86.7,85.15,52.65
Spain,2022-06,360749.0,0.0,23100.0,0.0015666666666666667,252.86666666666667,95153556.0,41259173.0,40562786.0,25436397.0,200.08,86.75,85.29,53.48
Spain,2022-07,368567.0,0.0,20634.0,0.0014193548387096773,249.90322580645162,95491074.0,41277964.0,40606091.0,25743855.0,200.79,86.79,85.38,54.13
Spain,2022-08,163580.0,0.0,12835.0,0.001,110.90322580645162,95676798.0,41292888.0,40633204.0,25902573.0,201.18,86.83,85.44,54.46
Spain,2022-09,117366.0,0.0,15740.0,0.0011666666666666668,82.33333333333333,95783126.0,41307428.0,40652734.0,25984355.0,201.4,86.86,85.48,54.64
Spain,2022-10,3340079.0,0.0,7621.0,0.0006774193548387097,2265.5806451612902,98948747.0,41314306.0,40662089.0,26101783.0,208.06,86.87,85.5,54.88
Spain,2022-11,3670045.0,0.0,10547.0,0.0007,2572.3,102574756.0,41324255.0,40677172.0,26251357.0,215.68,86.89,85.53,55.2
Spain,2022-12,1395717.0,0.0,8083.0,0.0004516129032258065,946.6129032258065,104186558.0,41333243.0,40719958.0,26389932.0,219.07,86.91,85.62,55.49
Spain,2023-01,977119.0,0.0,6112.0,0.00025806451612903227,662.8064516129032,105094800.0,41338847.0,40726228.0,26473775.0,220.98,86.92,85.63,55.67
Spain,2023-02,377867.0,0.0,4384.0,0.0,283.75,105522606.0,41343396.0,40730568.0,26517510.0,221.88,86.93,85.64,55.76
Spain,2023-03,185060.0,0.0,3605.0,0.0,125.93548387096774,105733320.0,41347499.0,40735254.0,26543009.0,222.32,86.94,85.65,55.81
Spain,2023-04,75184.0,0.0,2031.0,0.0,52.733333333333334,105799888.0,41349325.0,40737245.0,26553194.0,222.46,86.94,85.66,55.83
Spain,2023-05,35056.0,0.0,1631.0,0.0,30.375,105840320.0,41351234.0,40739123.0,26559282.0,222.55,86.95,85.66,55.85
Turkey,2021-01,2421536.0,1986237.0,0.0,0.0,1493.421052631579,1986237.0,,,,2.33,,,
Turkey,2021-02,6182720.0,6561638.0,3979309.0,0.1665357142857143,2587.464285714286,8547875.0,6869923.0,1677952.0,,10.02,8.05,1.97,
Turkey,2021-03,7024301.0,6990311.0,1942880.0,0.07345161290322581,2655.032258064516,15834787.0,8994454.0,6840333.0,,18.55,10.54,8.02,
Turkey,2021-04,6933243.0,6982104.0,4997007.0,0.19516666666666665,2708.1,22816891.0,13712254.0,9104637.0,,26.74,16.07,10.67,
Turkey,2021-05,6912787.0,6354652.0,3036632.0,0.11487096774193548,2612.935483870968,29171543.0,16628831.0,12542712.0,,34.18,19.49,14.7,
Turkey,2021-06,19298109.0,21436599.0,16615143.0,0.6488333333333334,7537.666666666667,50608142.0,35091645.0,15217656.0,298841.0,59.3,41.12,17.83,0.35
Turkey,2021-07,22335027.0,22664525.0,7292815.0,0.27564516129032257,8442.387096774193,73272667.0,41012715.0,27355633.0,4904319.0,85.86,48.06,32.05,5.75
Turkey,2021-08,22258470.0,20894887.0,7279697.0,0.27522580645161293,8413.516129032258,94167554.0,48271065.0,37089601.0,8806888.0,110.34,56.56,43.46,10.32
Turkey,2021-09,15727413.0,14566557.0,5936678.0,0.2319,6142.866666666667,109495613.0,53840659.0,44498344.0,11156610.0,128.3,63.09,52.14,13.07
Turkey,2021-10,7591721.0,6785338.0,1752850.0,0.0662258064516129,2869.548387096774,116280951.0,55392343.0,48655853.0,12232755.0,136.25,64.91,57.01,14.33
Turkey,2021-11,4104110.0,4109700.0,870759.0,0.03403333333333333,1603.0666666666666,120390651.0,56261687.0,50458355.0,13670609.0,141.07,65.93,59.13,16.02
Turkey,2021-12,9896888.0,11255354.0,658482.0,0.024935483870967744,3740.9032258064517,131646005.0,56914268.0,51604894.0,23126843.0,154.26,66.69,60.47,27.1
Turkey,2022-01,11597369.0,9038434.0,545090.0,0.02064516129032258,4383.645161290323,141981790.0,57422636.0,52399906.0,32159248.0,166.37,67.29,61.4,37.68
Turkey,2022-02,3857047.0,3649842.0,272627.0,0.011392857142857144,1614.107142857143,145631632.0,57682903.0,52809698.0,35139031.0,170.65,67.59,61.88,41.17
Turkey,2022-03,1435157.0,1363751.0,109494.0,0.004129032258064516,542.4193548387096,146995383.0,57781315.0,52977660.0,36236408.0,172.24,67.71,62.08,42.46
Turkey,2022-04,625898.0,376000.0,41403.0,0.0016333333333333334,244.46666666666667,147498664.0,57818874.0,53034655.0,36645135.0,172.83,67.75,62.14,42.94
Turkey,2022-05,252565.0,222403.0,25935.0,0.001,95.45161290322581,147734958.0,57843685.0,53067556.0,36823717.0,173.11,67.78,62.18,43.15
Turkey,2022-06,100185.0,42999.0,15785.0,0.0009333333333333333,39.1,147828801.0,57858728.0,53088281.0,36881792.0,173.22,67.8,62.21,43.22
Turkey,2022-07,2417395.0,2692698.0,24406.0,0.0008064516129032258,913.7096774193549,150530369.0,57885216.0,53115583.0,39529570.0,176.39,67.83,62.24,46.32
Turkey,2022-08,1731102.0,1480438.0,30696.0,0.0010967741935483872,654.3870967741935,152010807.0,57914125.0,53145838.0,40950844.0,178.12,67.86,62.27,47.98
Turkey,2022-09,317429.0,304488.0,14548.0,0.0006666666666666666,124.03333333333333,152315295.0,57928376.0,53162154.0,41224765.0,178.48,67.88,62.29,48.31
Turkey,2022-10,176244.0,135595.0,8858.0,0.0,66.58064516129032,152469836.0,57936443.0,53171374.0,41362019.0,178.66,67.89,62.3,48.47
Turkey,2022-11,71463.0,5221.0,4454.0,0.0,37.95454545454545,152543341.0,57941051.0,53176961.0,41425329.0,178.75,67.89,62.31,48.54
United Kingdom,2021-01,6442200.0,7112605.0,6302614.0,0.4244090909090909,4337.681818181818,9790576.0,9296367.0,494209.0,,14.5,13.77,0.73,
United Kingdom,2021-02,11399941.0,11300691.0,11148172.0,0.5898214285714286,6030.928571428572,21091267.0,20275451.0,815816.0,,31.24,30.03,1.21,
United Kingdom,2021-03,14168071.0,14569635.0,11186095.0,0.5344516129032258,6769.903225806452,35660902.0,31147444.0,4513458.0,,52.82,46.14,6.69,
United Kingdom,2021-04,13624879.0,13658616.0,3646329.0,0.18,6727.4,49319518.0,34362205.0,14957313.0,,73.06,50.9,22.16,
United Kingdom,2021-05,16137738.0,15892359.0,5022577.0,0.24,7711.096774193548,65211877.0,39477158.0,25734719.0,,96.6,58.48,38.12,
United Kingdom,2021-06,13171897.0,12697300.0,5404224.0,0.2668,6503.733333333334,77909177.0,44860978.0,33048199.0,,115.41,66.45,48.95,
United Kingdom,2021-07,7487935.0,7229376.0,2286614.0,0.10925806451612903,3578.0967741935483,85138553.0,46816382.0,38322171.0,,126.11,69.35,56.77,
United Kingdom,2021-08,6108628.0,5859342.0,1287004.0,0.06154838709677419,2918.8709677419356,90997895.0,48087908.0,42909987.0,,134.79,71.23,63.56,
United Kingdom,2021-09,3113584.0,3635629.0,788103.0,0.03883333333333334,1537.3666666666666,94633524.0,48863490.0,44901832.0,868202.0,140.18,72.38,66.51,1.29
United Kingdom,2021-10,9125877.0,9181381.0,1102474.0,0.052645161290322574,4360.580645161291,103814905.0,49987325.0,45712351.0,8115229.0,153.78,74.05,67.71,12.02
United Kingdom,2021-11,11927826.0,12186782.0,1043373.0,0.0515,5889.5,116001687.0,50994257.0,46399306.0,18608124.0,171.83,75.54,68.73,27.56
United Kingdom,2021-12,17496813.0,17311130.0,794982.0,0.038,8360.548387096775,133312817.0,51786768.0,47434251.0,34091798.0,197.47,76.71,70.26,50.5
United Kingdom,2022-01,5620412.0,4830526.0,598814.0,0.028580645161290323,2685.5806451612902,138143343.0,52360487.0,48440773.0,37342083.0,204.63,77.56,71.75,55.31
United Kingdom,2022-02,1876381.0,1740968.0,299352.0,0.015785714285714285,992.5714285714286,139884311.0,52634448.0,49014524.0,38235339.0,207.21,77.97,72.6,56.64
United Kingdom,2022-03,2144926.0,2113958.0,173083.0,0.008290322580645161,1024.9354838709678,142226665.0,52803478.0,49440582.0,38824622.0,210.68,78.22,73.24,57.51
United Kingdom,2022-04,3859192.0,3951244.0,397315.0,0.0196,1905.5,146177909.0,53230188.0,49756334.0,39293425.0,216.53,78.85,73.7,58.2
United Kingdom,2022-05,2634157.0,2371840.0,280704.0,0.013387096774193547,1258.7096774193549,148549749.0,53486907.0,50003659.0,39750799.0,220.04,79.23,74.07,58.88
United Kingdom,2022-06,1214073.0,1210539.0,137974.0,0.006766666666666667,599.4333333333333,149760288.0,53614409.0,50189173.0,40000552.0,221.84,79.42,74.34,59.25
United Kingdom,2022-07,1019928.0,933527.0,111095.0,0.005193548387096774,487.258064516129,150693815.0,53723887.0,50526813.0,40219929.0,223.22,79.58,74.84,59.58
United Kingdom,2022-08,551531.0,512543.0,80503.0,0.003774193548387097,263.5483870967742,151206358.0,53800393.0,50727968.0,40361776.0,223.98,79.69,75.14,59.79
United Kingdom,2022-09,45275.0,42462.0,15939.0,0.002272727272727273,60.90909090909091,151248820.0,53813491.0,50762968.0,40373987.0,224.04,79.71,75.19,59.81
United States,2020-12,4171482.0,5670692.0,4072304.0,0.06463157894736841,661.421052631579,5716312.0,5570284.0,47241.0,,1.72,1.68,0.01,
United States,2021-01,30178374.0,32349984.0,23284354.0,0.22629032258064516,2932.0967741935483,38066296.0,29904700.0,7439022.0,,11.47,9.01,2.24,
United States,2021-02,47821499.0,50166393.0,25673259.0,0.2762857142857143,5144.285714285715,88232689.0,56236747.0,30163870.0,11.0,26.58,16.94,9.09,0.0
United States,2021-03,80937423.0,84262036.0,50563807.0,0.4912580645161291,7863.870967741936,172494725.0,108836606.0,64852669.0,44.0,51.95,32.78,19.53,0.0
United States,2021-04,91709747.0,90714882.0,46441124.0,0.4663333333333333,9207.533333333333,263209607.0,153123692.0,115074274.0,137.0,79.28,46.12,34.66,0.0
United States,2021-05,57265189.0,50788105.0,22781702.0,0.22138709677419358,5563.870967741936,313997712.0,173638666.0,147117126.0,234.0,94.58,52.3,44.31,0.0
United States,2021-06,25898051.0,25519531.0,10073058.0,0.10116666666666667,2600.1666666666665,339517243.0,183541437.0,163820348.0,316.0,102.26,55.28,49.34,0.0
United States,2021-07,16140235.0,16520889.0,9103739.0,0.08845161290322581,1568.225806451613,356038132.0,193250303.0,171307489.0,408.0,107.24,58.21,51.6,0.0
United States,2021-08,23941930.0,24391381.0,13893483.0,0.13490322580645162,2326.2580645161293,380429513.0,206865219.0,181157998.0,1631373.0,114.58,62.31,54.56,0.49
United States,2021-09,22153922.0,22774640.0,8875774.0,0.08913333333333333,2224.2,403204153.0,215414801.0,191115499.0,6373019.0,121.44,64.88,57.56,1.92
United States,2021-10,29225701.0,29478481.0,6796827.0,0.06593548387096775,2839.548387096774,432682634.0,222040977.0,197453679.0,23237588.0,130.32,66.88,59.47,7.0
United States,2021-11,41906682.0,42478874.0,11554051.0,0.11603333333333334,4207.433333333333,475161508.0,233810596.0,202533633.0,49162080.0,143.12,70.42,61.0,14.81
United States,2021-12,46746787.0,46636184.0,10162132.0,0.09867741935483872,4541.903225806452,521797692.0,244104717.0,210360591.0,77816104.0,157.16,73.52,63.36,23.44
United States,2022-01,30797819.0,28711813.0,7840269.0,0.07616129032258065,2992.2903225806454,550509505.0,251400429.0,215215443.0,94321163.0,165.81,75.72,64.82,28.41
United States,2022-02,12164967.0,11221736.0,3010290.0,0.03239285714285715,1308.5714285714287,561731241.0,254178133.0,218330536.0,99544630.0,169.19,76.56,65.76,29.98
United States,2022-03,6405800.0,6580941.0,1627520.0,0.015838709677419356,622.3870967741935,568312182.0,255767644.0,219898973.0,102856397.0,171.17,77.04,66.23,30.98
United States,2022-04,13398280.0,13657138.0,1605368.0,0.0161,1345.2,581969320.0,257354554.0,221433810.0,113047649.0,175.29,77.51,66.7,34.05
United States,2022-05,11146722.0,10579789.0,1367835.0,0.01332258064516129,1083.032258064516,592549109.0,258666941.0,222623670.0,120684539.0,178.47,77.91,67.05,36.35
United States,2022-06,7600129.0,7660750.0,1265029.0,0.012766666666666667,763.0333333333333,600209859.0,260045532.0,223512235.0,125699267.0,180.78,78.32,67.32,37.86
United States,2022-07,7912635.0,7777579.0,1729954.0,0.016774193548387096,768.7741935483871,607987438.0,261697671.0,224439379.0,130324217.0,183.12,78.82,67.6,39.25
United States,2022-08,5546442.0,5301050.0,1299361.0,0.012612903225806452,538.8064516129032,613288488.0,262965429.0,225287976.0,133030484.0,184.72,79.2,67.86,40.07
United States,2022-09,11817319.0,13633621.0,1373440.0,0.013733333333333332,1186.4666666666667,626922109.0,264446649.0,226506045.0,133062763.0,188.83,79.65,68.22,40.08
United States,2022-10,20058110.0,19462383.0,1850265.0,0.017838709677419354,1948.774193548387,646384492.0,266240868.0,227924209.0,133062763.0,194.69,80.19,68.65,40.08
United States,2022-11,13139069.0,12504962.0,1369223.0,0.013633333333333334,1319.2666666666667,658889454.0,267569384.0,228900198.0,133062763.0,198.46,80.59,68.94,40.08
United States,2022-12,8432444.0,8062787.0,997082.0,0.009741935483870968,819.258064516129,666952241.0,268541239.0,229580638.0,133062763.0,200.88,80.88,69.15,40.08
United States,2023-01,4492014.0,4160978.0,674866.0,0.006580645161290323,436.4516129032258,671113219.0,269179403.0,230004242.0,133062763.0,202.14,81.08,69.28,40.08
United States,2023-02,2009254.0,1925542.0,371621.0,0.004035714285714286,216.14285714285714,673038761.0,269539415.0,230241646.0,133062763.0,202.72,81.18,69.35,40.08
United States,2023-03,1638571.0,1635826.0,342443.0,0.0031935483870967744,159.19354838709677,674674587.0,269884517.0,230457960.0,133062763.0,203.21,81.29,69.41,40.08
United States,2023-04,1418847.0,1432975.0,275968.0,0.0028333333333333335,142.43333333333334,676107562.0,270148532.0,230601588.0,133062763.0,203.64,81.37,69.46,40.08
United States,2023-05,677092.0,621220.0,86609.0,0.002888888888888889,226.55555555555554,676728782.0,270227181.0,230637348.0,133062763.0,203.83,81.39,69.47,40.08
Vietnam,2021-03,47124.0,49743.0,47124.0,0.00192,19.12,49743.0,49743.0,,,0.05,0.05,,
Vietnam,2021-04,302631.0,469519.0,301286.0,0.010233333333333334,102.73333333333333,519262.0,509855.0,9407.0,,0.53,0.52,0.01,
Vietnam,2021-05,715067.0,37208.0,686751.0,0.022483870967741935,234.93548387096774,1102099.0,1071497.0,30602.0,,1.12,1.09,0.03,
Vietnam,2021-06,2302538.0,2520356.0,2167262.0,0.07360000000000001,781.7,3776980.0,3583939.0,193041.0,,3.85,3.65,0.2,
Vietnam,2021-07,1971224.0,2426886.0,1633834.0,0.053838709677419355,647.7096774193549,6203866.0,5583255.0,620611.0,,6.32,5.69,0.63,
Vietnam,2021-08,14067831.0,14006515.0,12140964.0,0.3989032258064516,4621.741935483871,20210381.0,17483818.0,2726563.0,,20.58,17.81,2.78,
Vietnam,2021-09,20807085.0,22677776.0,14567502.0,0.49443333333333334,7063.666666666667,42888157.0,33069709.0,9818448.0,,43.68,33.68,10.0,
Vietnam,2021-10,38479489.0,25999970.0,23879173.0,0.7844516129032258,12642.032258064517,81929875.0,57332644.0,21045837.0,,83.44,58.39,21.43,
Vietnam,2021-11,40412831.0,28697044.0,14630307.0,0.4966666666666667,13719.7,122083464.0,71143392.0,21045837.0,,124.34,72.46,21.43,
Vietnam,2021-12,29427374.0,11273507.0,7299727.0,0.23987096774193548,9668.0,150935915.0,77555511.0,68435813.0,,153.72,78.99,69.7,
Vietnam,2022-01,31900456.0,6448448.0,1673553.0,0.054838709677419356,10480.58064516129,181280001.0,79059864.0,71946807.0,,184.63,80.52,73.28,
Vietnam,2022-02,12885657.0,5957496.0,316247.0,0.011571428571428571,4687.035714285715,194970502.0,79373871.0,77052498.0,38544133.0,198.57,80.84,78.48,39.26
Vietnam,2022-03,12240215.0,4634588.0,675786.0,0.022193548387096775,4021.3870967741937,206338189.0,80049781.0,77940414.0,48347994.0,210.15,81.53,79.38,49.24
Vietnam,2022-04,8280633.0,5230588.0,1477246.0,0.0501,2811.2,214939202.0,81888081.0,78618038.0,54433083.0,218.91,83.4,80.07,55.44
Vietnam,2022-05,6902378.0,3216296.0,2829170.0,0.09287096774193548,2267.7419354838707,221395862.0,84473179.0,79244389.0,55996328.0,225.48,86.03,80.71,57.03
Vietnam,2022-06,10098612.0,6495169.0,1908452.0,0.06486666666666667,3428.4,232676319.0,86438964.0,79786295.0,55996328.0,236.97,88.04,81.26,57.03
Vietnam,2022-07,13763887.0,66330.0,1842450.0,0.060548387096774195,4522.032258064516,241480787.0,87717272.0,81040637.0,55996328.0,245.94,89.34,82.54,57.03
Vietnam,2022-08,11618776.0,0.0,1439465.0,0.0472258064516129,3817.1935483870966,253398589.0,89255868.0,82993225.0,55996328.0,258.08,90.9,84.53,57.03
Vietnam,2022-09,3779875.0,0.0,472870.0,0.016033333333333333,1283.1333333333334,259794452.0,89975153.0,84234230.0,55996328.0,264.59,91.64,85.79,57.03
Vietnam,2022-10,1752991.0,0.0,75219.0,0.0026451612903225807,575.8709677419355,261694006.0,90063216.0,84448184.0,56525745.0,266.53,91.73,86.01,57.57
Vietnam,2022-11,2424821.0,0.0,99395.0,0.0033333333333333335,823.4666666666667,263040545.0,90156999.0,84690714.0,56988856.0,267.9,91.82,86.25,58.04
Vietnam,2022-12,1242311.0,0.0,16647.0,0.001,408.0967741935484,265336568.0,90156999.0,85705657.0,57435666.0,270.24,91.82,87.29,58.5
Vietnam,2023-01,310725.0,0.0,16647.0,0.001,102.03225806451613,265668329.0,90156999.0,85848363.0,57691980.0,270.57,91.82,87.43,58.76
Vietnam,2023-02,113400.0,0.0,15036.0,0.001,41.0,265668329.0,90156999.0,85848363.0,57752910.0,270.57,91.82,87.43,58.82
Vietnam,2023-03,125979.0,0.0,16689.0,0.001,41.16129032258065,265980213.0,90228395.0,85861691.0,57812354.0,270.89,91.89,87.45,58.88
Vietnam,2023-04,224893.0,0.0,22373.0,0.001,76.43333333333334,266128292.0,90245924.0,85908380.0,57881873.0,271.04,91.91,87.49,58.95
Vietnam,2023-05,212905.0,0.0,18299.0,0.0008387096774193549,70.06451612903226,266403148.0,90267647.0,85950998.0,57944976.0,271.32,91.93,87.54,59.02
Vietnam,2023-06,75812.0,0.0,198669.0,0.006966666666666666,25.5,266492149.0,90497674.0,85961564.0,57975220.0,271.41,92.17,87.55,59.05
